created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sun Nov 12 23:59:56 +0000 2023,1.72385316540424E+018,"@JamalBoegis inshaa allah, harapan kita sama, Anies menang satu putaran, aamiin Yaa Robb ðŸ¤²   berat kondisi hariÂ² depan krn pa lurah sdh mli kelihatan cawe-cawe"" nya.  hal itu sengaja ""Tuhan"" diamkan sesaat spy puncak kecurangan nya jelas nyata, setelah itu Allah hancurkan sejadiÂ² nya!! https://t.co/O4AduwB1st""",0,0,0,1,in,374002526,1.72371253529014E+018,iccasarifien,https://twitter.com/iccasarifien/status/1723853165404242239
Sun Nov 12 23:59:45 +0000 2023,1.72385311937152E+018,@KMielva @ekokuntadhi1 Carilah ada kok di yt... Itu forum di CSIS yg pak Anies jg hadir disitu...,0,1,0,0,in,1.62282120953583E+018,1.72190611459663E+018,ElizarIrnold,https://twitter.com/ElizarIrnold/status/1723853119371522201
Sun Nov 12 23:59:17 +0000 2023,1.72385299987999E+018,habis doa Amin wajib menang amin amin menang Indonesia Senang  @aniesbaswedan @cakimiNOW https://t.co/KotaRQQofG,2,1,57,139,in,1.49315874620561E+018,1.72385299987999E+018,LANGKAHANIES,https://twitter.com/LANGKAHANIES/status/1723852999879995741
Sun Nov 12 23:59:16 +0000 2023,1.72385299526629E+018,"@AlfatihDhany @elkrova Saya RASIONAL &amp  REALISTIS Saja. @aniesbaswedan Kelas Dunia... Jauh diAtas @ganjarpranowo. [...nodebat]  Orang Cerdas, pasti memilih Anies!  ðŸ˜ŽðŸ˜ŽðŸ˜Ž https://t.co/EKMRVaH10W",1,2,0,1,in,276877872,1.72331061271187E+018,ZRsaja,https://twitter.com/ZRsaja/status/1723852995266297947
Sun Nov 12 23:58:44 +0000 2023,1.72385286327157E+018,@Papa_Brewook Tapi faktanya emang masyarakat di pedesaan tidak kenal siapa mas anies ..masih mending cak imin masih ada sebagian yang kenal...tapi yaa gitu deh...NU banyak dukung PKB tapi blm tentu mendukung cak imin...,0,5,1,6,in,1.15270780968901E+018,1.72384684457134E+018,mbahjhojho,https://twitter.com/mbahjhojho/status/1723852863271571741
Sun Nov 12 23:58:22 +0000 2023,1.72385277009086E+018,@BosPurwa @aniesbaswedan Pak Anies ini kl ksh gagasan kaya mmg udh direncanakan matang2 dan tau bagaimana implementasi nya. Kl emg insyaAllah terpilih nnti optimis SDM Indonesia lbh maju,0,1,1,0,in,419396075,1.72368155254527E+018,YogaBagas,https://twitter.com/YogaBagas/status/1723852770090861035
Sun Nov 12 23:57:53 +0000 2023,1.72385264815013E+018,@PDemokrat semangat selalu pasangan Anies-Amin yang paling terdepan membela palestina,0,0,0,0,in,1.71153763125397E+018,1.72362827834132E+018,lanzeltaro,https://twitter.com/lanzeltaro/status/1723852648150131086
Sun Nov 12 23:57:01 +0000 2023,1.72385242886332E+018,@Hasbil_Lbs Didaerah  saya kader demokrat yg pajang foto Anies...,0,0,0,0,in,1.39206934983006E+018,1.72363662701963E+018,Mudafa29,https://twitter.com/Mudafa29/status/1723852428863328352
Sun Nov 12 23:56:48 +0000 2023,1.7238523746477E+018,@mediaindonesia mantap sekali memang pak Anies yang terbaik menjadi pemimpin jujur,0,0,0,0,in,1.7114593405307E+018,1.72331464789656E+018,zentomade,https://twitter.com/zentomade/status/1723852374647701760
Sun Nov 12 23:55:49 +0000 2023,1.72385212749025E+018,@mediaindonesia pak Anies-Muhaimin memang sudah dicap pemimpin yang sangat jujur,0,0,0,0,in,1.71145934309763E+018,1.72331464789656E+018,laktoba,https://twitter.com/laktoba/status/1723852127490257389
Sun Nov 12 23:56:21 +0000 2023,1.72385226093194E+018,@PDemokrat semangat selalu bersama Anies - Muhaimin kita semua membantu memenangkan palestina merdeka,0,0,0,0,in,1.7114593405307E+018,1.72362827834132E+018,zentomade,https://twitter.com/zentomade/status/1723852260931940418
Sun Nov 12 23:56:40 +0000 2023,1.72385234075797E+018,@DrEliDavid Nice Film  https://t.co/L9XU1AH9BF,0,0,1,1,pl,164778726,1.72373277922813E+018,dusrimulya,https://twitter.com/dusrimulya/status/1723852340757971240
Sun Nov 12 23:55:46 +0000 2023,1.72385211450038E+018,"Saya RASIONAL &amp  REALISTIS Saja. @aniesbaswedan Kelasnya Jauh diAtas Kandidat Capres Lainnya. [...nodebat]  Orang Cerdas, pasti memilih Anies!  ðŸ˜ŽðŸ˜ŽðŸ˜Ž",0,0,0,1,in,276877872,1.72385211450038E+018,ZRsaja,https://twitter.com/ZRsaja/status/1723852114500386924
Sun Nov 12 23:55:45 +0000 2023,1.7238521100587E+018,@hasyimmah Saya lebih mengerti penjelasan Anies Baswedan daripada tulisan anda yg memang niatnya mau memprovokasi orang2 yang malas membaca sehingga bisa memvonis orang dengan penggalan screenshot berita.,0,0,0,0,in,1.60370656182182E+018,1.72352157176633E+018,TaufikWaha1,https://twitter.com/TaufikWaha1/status/1723852110058705115
Sun Nov 12 23:55:27 +0000 2023,1.72385203327743E+018,@PDemokrat mantap memang pak Anies-Muhaimin selalu jadi yang utama membela palestina merdeka,0,0,0,0,in,1.71145934309763E+018,1.72362827834132E+018,laktoba,https://twitter.com/laktoba/status/1723852033277431984
Sun Nov 12 23:54:53 +0000 2023,1.7238518917074E+018,@Anonymo02380092 @Bang_San77 @tvOneNews @KompasTV @Metro_TV @MataNajwa Ayo kalahkan bro... Koalisi Anies dan Ganjar buat kesepakatan. Siapa yang bisa maju ke putaran dua saling dukung.,0,0,0,0,in,2232083622,1.72356880731757E+018,sarphanjamain1,https://twitter.com/sarphanjamain1/status/1723851891707408614
Sun Nov 12 23:54:52 +0000 2023,1.72385188967709E+018,@mediaindonesia semangat selalu pak Anies menjadi pemimpin indonesia,0,0,0,0,in,1.71145933770793E+018,1.72331464789656E+018,strafull2,https://twitter.com/strafull2/status/1723851889677090854
Sun Nov 12 23:54:43 +0000 2023,1.72385185238584E+018,@RaniKancana Analisis Hasil Pemilu 2024 *Putaran 1* 1.Ganjar - Mahfud  : 48% 2.Prabowo-Gibran : 35% 3.Anies - Amin : 17%  *Putaran 2* 1.Ganjar - Mahfud : 58% 2.Prabowo-Gibran : 42%,0,0,0,0,in,220260447,1.72314953478277E+018,brilliantAbed,https://twitter.com/brilliantAbed/status/1723851852385845296
Sun Nov 12 23:53:56 +0000 2023,1.72385165164191E+018,@maquialifraco Xq serÃ­a el Kirchnerismo? Q la justicia actÃºe como debe! #MileiNo #AhoraEsMassa #MassaPresidente,0,1,1,0,es,8.43653149080653E+017,1.72375561653815E+018,inesare1,https://twitter.com/inesare1/status/1723851651641917838
Sun Nov 12 23:53:17 +0000 2023,1.72385148881934E+018,@PDemokrat ayo semangat membela palestina bersama Anies-Muhaimin,0,0,0,0,in,1.71145695171938E+018,1.72362827834132E+018,shualfe,https://twitter.com/shualfe/status/1723851488819343523
Sun Nov 12 23:52:45 +0000 2023,1.72385135759631E+018,@mediaindonesia Anies-Muhaimin memang yang terbaik untuk menjadi pemimpin jujur,0,0,0,0,in,1.71145695053239E+018,1.72331464789656E+018,zkalfin,https://twitter.com/zkalfin/status/1723851357596311714
Sun Nov 12 23:51:59 +0000 2023,1.72385116398696E+018,"@inakiigutierrez No vale cualquier cosa con tal de ganar, #MileiNo #AhoraEsMassa #MassaPresidente2023",0,0,0,1,es,8.43653149080653E+017,1.7238287749936E+018,inesare1,https://twitter.com/inesare1/status/1723851163986968715
Sun Nov 12 23:51:28 +0000 2023,1.72385103301985E+018,"@henrysubiakto Biasalah..prof. Kemarin2x kader partai Demokrat sering nyerang JKW dan Pemerintah, skg mereka diam duduk manis setelah ada di kubu Prabowo. Jd tergantung SIKON..lah ðŸ™ðŸ™ðŸ™",0,1,0,2,in,1.21898843951469E+018,1.72361193360839E+018,tukangaduayam,https://twitter.com/tukangaduayam/status/1723851033019859186
Sun Nov 12 23:51:22 +0000 2023,1.7238510066E+018,"Pertanyaan yg membutuhkan data, wawasan dan solusi gini, biar Pa Anies aja yg jawab. ðŸ˜Ž  #AniesKerjaNyata  #AniesSiap",0,0,0,0,in,150928067,1.7238510066E+018,tetehYA31,https://twitter.com/tetehYA31/status/1723851006600007844
Sun Nov 12 23:51:21 +0000 2023,1.7238510043769E+018,https://t.co/DLRyXqGBCT,0,0,0,0,zxx,1.6564578968956E+018,1.7238510043769E+018,sri08054,https://twitter.com/sri08054/status/1723851004376907999
Sun Nov 12 23:51:16 +0000 2023,1.72385098412711E+018,@DoankWarto Identitas pak Anies : 1. Cucu pahlawan nasional 2. Ayah ibu nya seorang pendidik yg sdh menghasilkan ribuan sarjana di Indonesia. 3. Pendidikan pak Anies jgn tanya deh. 4. Hasil karya pak nyata bukan kaleng2 5. Toleransi pak Anies saat pimpin DKI sangat luar biasa. 5 ðŸ‘utk ARB.,0,0,0,0,in,1.18405194484894E+018,1.7236113403829E+018,EnasRonnie,https://twitter.com/EnasRonnie/status/1723850984127111318
Sun Nov 12 23:51:00 +0000 2023,1.72385091462751E+018,"@PartaiSocmed Kok sepertinya lebih bagus Anies ya dibanding gagasan prabowo, jadi bingung ðŸ¤”",0,1,0,0,in,1.66300737268262E+018,1.72373151704038E+018,yussssaaa,https://twitter.com/yussssaaa/status/1723850914627514757
Sun Nov 12 23:50:58 +0000 2023,1.72385090839447E+018,@mediaindonesia semangat terus kita semua bersama Pak Anies dengan kecerdasannya untuk memimpin,0,0,0,0,in,1.71183774770987E+018,1.72331464789656E+018,sentripa,https://twitter.com/sentripa/status/1723850908394475536
Sun Nov 12 23:50:58 +0000 2023,1.72385090661187E+018,@VIVAcoid lah jadi ini ceritanya anies dan ganjar lagi rebutan ibu susi buat pencitraan mereka berdua?,0,0,0,0,in,1928313427,1.72367653517201E+018,joooori0111,https://twitter.com/joooori0111/status/1723850906611876112
Sun Nov 12 23:50:48 +0000 2023,1.72385086590223E+018,@ekokusumawijaya @awemany Hebatnya JKW adalah bisa membuat pemilih Anies memilih calon PDIP. Politikus hebat.,0,1,0,0,in,77713028,1.72352083023849E+018,Imertomo,https://twitter.com/Imertomo/status/1723850865902231728
Sun Nov 12 23:50:23 +0000 2023,1.72385075960157E+018,@Dennysiregar7 Kenapa sih Den.. GAMA kok semakin blingsatan gitu.. Lihat tuh Anies n Prabowo anteng2 aja.. ðŸ˜‚ðŸ˜‚,0,0,0,0,in,1.28177256668049E+018,1.72357781822598E+018,willyriawan1,https://twitter.com/willyriawan1/status/1723850759601574260
Sun Nov 12 23:50:16 +0000 2023,1.72385073256529E+018,@_melody_mellow Anies Baswedan kualitasnya sudah global dan terbiasa berkomunikasi dalam bahasa Inggeris nggak macet macet dijalanðŸ¤£ðŸ¤£ðŸ¤£,0,0,0,1,in,3253336472,1.57888811057788E+018,Budiady5,https://twitter.com/Budiady5/status/1723850732565299238
Sun Nov 12 23:50:15 +0000 2023,1.72385072798936E+018,@Fahrihamzah Analisis Hasil Pemilu 2024 Putaran 1 1.Ganjar - Mahfud  : 48% 2.Prabowo-Gibran : 35% 3.Anies - Amin : 17%  Putaran 2 1.Ganjar - Mahfud : 58% 2.Prabowo-Gibran : 42%,0,0,0,0,in,220260447,1.7233252257593E+018,brilliantAbed,https://twitter.com/brilliantAbed/status/1723850727989362814
Sun Nov 12 23:49:42 +0000 2023,1.72385058719474E+018,@geloraco ngak ngaruh dan tidak menguntungkan bagi anies juga.,0,0,0,0,in,1928313427,1.72361255992292E+018,joooori0111,https://twitter.com/joooori0111/status/1723850587194744948
Sun Nov 12 23:49:28 +0000 2023,1.72385053062192E+018,@naaooollll @aniesbaswedan Waktu pak Anies Baswedan posting ini dulu habis dibully buzzer dan pendukung rezim.... skrg ini jd kenyataan,0,0,0,0,in,1.62282120953583E+018,1.72368331387612E+018,ElizarIrnold,https://twitter.com/ElizarIrnold/status/1723850530621923700
Sun Nov 12 23:49:27 +0000 2023,1.72385052536646E+018,"@JMilei Abrazado a la â€œtira bombaâ€ y a la â€œcastaâ€, #MileiNo #AhoraEsMassa #MassaPresidente",0,0,0,0,es,8.43653149080653E+017,1.72352170900785E+018,inesare1,https://twitter.com/inesare1/status/1723850525366468837
Sun Nov 12 23:48:57 +0000 2023,1.72385039925215E+018,@alextham878 Bhua....ha...ha...ha...ðŸ¤£ðŸ¤£ðŸ¤£ https://t.co/GzasvJ4t7Z,0,0,0,1,hi,1.21898843951469E+018,1.72360407651521E+018,tukangaduayam,https://twitter.com/tukangaduayam/status/1723850399252156588
Sun Nov 12 23:48:35 +0000 2023,1.72385030662091E+018,@mediaindonesia Pak anies mempromosikan keterlibatan perempuan,0,0,0,0,in,1.7232291939942E+018,1.72331464789656E+018,mirandaaerr,https://twitter.com/mirandaaerr/status/1723850306620919938
Sun Nov 12 23:48:30 +0000 2023,1.72385028561616E+018,@parewaminang4 Anies Baswedan pilihan kami sebagai Presiden RI 2024-2029ðŸ‘ðŸ‘ðŸ‘,0,0,0,1,in,3253336472,1.55330881210649E+018,Budiady5,https://twitter.com/Budiady5/status/1723850285616161071
Sun Nov 12 23:48:29 +0000 2023,1.72385028256682E+018,@mediaindonesia semangat terus untuk kita semua bersama Anies-Muhaimin hilang kan kecurangan,0,0,0,0,in,1.71183743588018E+018,1.72331464789656E+018,ahmadinuya,https://twitter.com/ahmadinuya/status/1723850282566828355
Sun Nov 12 23:47:45 +0000 2023,1.72385009579456E+018,"@siengkong27 bisa jadi tu orang lagi sakau"" krn tersilaukan oleh ""bocah dungu"" yg ga jelas kapasitas apalagi kapabilitas nya, bs dimaklumi krn titisan dari ayah nya yg saat ini lurah konoha ðŸ˜ðŸ˜ðŸ¤­  biarin aza, gw mah tetep fokus Anies Baswedan - Muhaimin  titk tanpa koma !! https://t.co/3AYFzwkMFw""",0,0,0,0,in,374002526,1.72332201233109E+018,iccasarifien,https://twitter.com/iccasarifien/status/1723850095794565379
Sun Nov 12 23:47:11 +0000 2023,1.72384995302018E+018,@mediaindonesia pasangan paling jujur bersama Anies-Muhaimin yang terbaik,0,0,0,0,in,1.71183743023048E+018,1.72331464789656E+018,daffameryo,https://twitter.com/daffameryo/status/1723849953020182873
Sun Nov 12 23:47:01 +0000 2023,1.72384991304003E+018,@whyagraa @herisapto86131 @irafas_s @ezialfarez @PartaiSocmed Maaf Mksd sy Pak Anies type orang yg g suka pencitraan &amp  orang yg g suka narsis...,0,0,0,1,in,1.56820396458757E+018,1.72373151704038E+018,mhrt72,https://twitter.com/mhrt72/status/1723849913040039947
Sun Nov 12 23:46:52 +0000 2023,1.72384987493083E+018,@geloraco Ada penjegalan lagi itu biasa bahkan sabotase bisa dilakukan dikubu anies mereka ketakutan musuh anies hingga bersandiwara PDIP dengan keluarga jokowi,0,0,0,0,in,1.26017940482456E+018,1.72365863497731E+018,sumoburloff,https://twitter.com/sumoburloff/status/1723849874930831529
Sun Nov 12 23:46:46 +0000 2023,1.72384985049905E+018,@ommi_siregar Cie..cie..cie fotonya keren juga nih sama pak Anies ...,0,0,0,1,in,1.66723321609127E+018,1.71699757291158E+018,Andria75777,https://twitter.com/Andria75777/status/1723849850499051541
Sun Nov 12 23:46:35 +0000 2023,1.72384980356455E+018,"Dari sini terlihat kwalitas Krj anies sangt berkwalitas, nggak hanya kerja, kerja, kerja.",0,0,0,0,in,1907021312,1.72384980356455E+018,diazika81,https://twitter.com/diazika81/status/1723849803564552685
Sun Nov 12 23:46:17 +0000 2023,1.72384972791214E+018,"@syafniir @aniesbaswedan Mana pak surya paloh, kenapa gak di ajak yoga dengan menari nari, dan mana anies,ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£mantap kanan,",0,0,0,1,in,1.55444353032764E+018,1.72383949027008E+018,HasaniHasanudin,https://twitter.com/HasaniHasanudin/status/1723849727912140952
Sun Nov 12 23:46:01 +0000 2023,1.72384966330702E+018,@mediaindonesia semangat selalu buat pak Anies optimis kita menang,0,0,0,0,in,1.7118374341773E+018,1.72331464789656E+018,jontakezo,https://twitter.com/jontakezo/status/1723849663307022827
Sun Nov 12 23:46:01 +0000 2023,1.72384966265268E+018,"@Beritasatu Anies koar2 di media , tapi kerja nyata nya tdk ada",0,0,0,0,in,1.63894616049179E+018,1.7235201319373E+018,BBernats26738,https://twitter.com/BBernats26738/status/1723849662652682549
Sun Nov 12 23:45:44 +0000 2023,1.7238495895963E+018,@mediaindonesia Pak anies mendorong partisipasu aktif masyarakat dalam proses mengambil keputusan,0,0,0,0,in,1.72324397500248E+018,1.72331464789656E+018,Ardela_Masayu11,https://twitter.com/Ardela_Masayu11/status/1723849589596307729
Sun Nov 12 23:45:08 +0000 2023,1.72384943745625E+018,"Kayaknya bukan cuma Anies, tapi kami para relawan seantero nusantara yakin pasangan AMIN menang 1 putaran.",0,0,0,0,in,1.47602194126165E+018,1.72384943745625E+018,GoblegAsal,https://twitter.com/GoblegAsal/status/1723849437456257374
Sun Nov 12 23:45:01 +0000 2023,1.72384940855355E+018,@KompasTV Hanya sandiwara antara PDIP dan keluarga jokowi untuk menghadang anies,0,0,0,0,in,1.26017940482456E+018,1.7235718502263E+018,sumoburloff,https://twitter.com/sumoburloff/status/1723849408553558065
Sun Nov 12 23:44:44 +0000 2023,1.72384934042128E+018,@mediocrickey Knp segitunya jokowi dukung prabowo min? Karena anies?,0,16,0,1,in,173759813,1.72384621035487E+018,_ynis_,https://twitter.com/_ynis_/status/1723849340421288402
Sun Nov 12 23:44:19 +0000 2023,1.72384923488403E+018,"@Flamboyan59 @elkrova Saya RASIONAL &amp  REALISTIS Saja. @aniesbaswedan Kelas Dunia... Jauh diAtas @ganjarpranowo. [...nodebat]  Orang Cerdas, pasti memilih Anies!  ðŸ˜ŽðŸ˜ŽðŸ˜Ž https://t.co/57rOKyt8sa",0,0,0,0,in,276877872,1.72384469815705E+018,ZRsaja,https://twitter.com/ZRsaja/status/1723849234884039110
Sun Nov 12 23:44:18 +0000 2023,1.72384923034999E+018,@mediaindonesia Kehebatan teoritis Pak Anies mencakup advokasi agar aparat negara menjalankan tugasnya secara netral dan profesional selama pemilu.,0,0,0,0,in,8.86925187907596E+017,1.72331464789656E+018,sebeelum,https://twitter.com/sebeelum/status/1723849230349992249
Sun Nov 12 23:44:01 +0000 2023,1.72384915643822E+018,@PDemokrat salut banget sama Anies-Muhaimin karena sangat membantu kemerdekaan palestina,0,0,0,0,in,1.68094942657003E+018,1.72362827834132E+018,sorayabent18540,https://twitter.com/sorayabent18540/status/1723849156438221226
Sun Nov 12 23:43:59 +0000 2023,1.72384915017605E+018,"@PartaiSocmed Ini emang buble twitter ku yg kebanyakan info tentang policy plan berbagai bidang dari Pak Anies kalo terpilih atau emang calon lain ga terlalu banyak konten yang serupa, ya? Ada tapi perbandingannya kayak lumayan secara jumlah muncul di TL.",0,1,0,0,in,625273998,1.72373151704038E+018,nistmah,https://twitter.com/nistmah/status/1723849150176055304
Sun Nov 12 23:43:47 +0000 2023,1.72384909942479E+018,@VIVAcoid BukN pengkhianatan tapi bersandiwara menghadang anies,0,0,0,0,in,1.26017940482456E+018,1.72369578618855E+018,sumoburloff,https://twitter.com/sumoburloff/status/1723849099424792633
Sun Nov 12 23:43:38 +0000 2023,1.72384906035088E+018,"@alisyarief ada cukup bukti anies menerima dana kampanye Pilgub melebihi ketentuan, tapi tetap lenggang kangkung..... dimana etika dan ke warasan ? masih nyapres saja.... malu? kaga! ðŸ˜†ðŸ˜†ðŸ˜† https://t.co/nXGfd1Mcat",0,1,0,1,in,3921603252,1.72384413403177E+018,kuracaci,https://twitter.com/kuracaci/status/1723849060350882161
Sun Nov 12 23:43:20 +0000 2023,1.72384898786889E+018,"@mediaindonesia @genggamm Pak Anies sebagai pemimpin ummat memberikan dorongan bagi aparat negara untuk menjaga netralitas dan keadilan selama pemilu, salut banget beliau keren",0,0,0,0,in,8.84899015560642E+017,1.72331464789656E+018,ryomekn,https://twitter.com/ryomekn/status/1723848987868893320
Sun Nov 12 23:43:09 +0000 2023,1.72384894110675E+018,@mediaindonesia Pak anies mengutamakan kesejahteraan rakyat,0,0,0,0,in,1.72324977299017E+018,1.72331464789656E+018,StoryOfBian_,https://twitter.com/StoryOfBian_/status/1723848941106757899
Sun Nov 12 23:43:09 +0000 2023,1.72384893796496E+018,@mediaindonesia memang terbaik banget yaa Anies-Muhaimin selalu jadi yang terhebat,0,0,0,0,in,1.70273663714132E+018,1.72331464789656E+018,sinamonnn2,https://twitter.com/sinamonnn2/status/1723848937964966395
Sun Nov 12 23:43:06 +0000 2023,1.72384892603218E+018,@aslamfajfaj @PartaiSocmed Swing voter melihat anies seperti ini akan angguk2 dan senyum2. Boleh jg ini ðŸ˜,0,1,0,0,in,578900674,1.72373151704038E+018,akumedia_id,https://twitter.com/akumedia_id/status/1723848926032187590
Sun Nov 12 23:42:55 +0000 2023,1.7238488816019E+018,@whyagraa @herisapto86131 @irafas_s @ezialfarez @PartaiSocmed Samperin ajak ngopi bareng &amp  Studi banding biar fair...Program2 Pak Anies bnyk yg terealisasi cuman minim expose...Pak Anies type Orang pencitraan &amp  narsis jdnya lebih ke arah senyap &amp  real...,0,1,0,1,in,1.56820396458757E+018,1.72373151704038E+018,mhrt72,https://twitter.com/mhrt72/status/1723848881601908782
Sun Nov 12 23:42:55 +0000 2023,1.72384888120768E+018,"@EdyKiantolol @soeyoto1 Rasanya nggak semua capres begitu...  Dengarkan statement capresnya langsung. Kalau pak Prabowo menyatakan keberlanjutan dan penyempurnaan"".  Kalau pak Ganjar sekarang mirip mirip pak Anies.  Soal ""apakah akan melanjutkan IKN?"", pak Ganjar jawabannya tidak setegas yang dulu""",0,2,0,0,in,1.70072671519737E+018,1.72366982290574E+018,anwarsupeno,https://twitter.com/anwarsupeno/status/1723848881207685287
Sun Nov 12 23:42:41 +0000 2023,1.72384882057903E+018,@PDemokrat semangat selalu kita dukung palestina bersama Anies-Muhaimin,0,0,0,0,in,1.70273663714132E+018,1.72362827834132E+018,sinamonnn2,https://twitter.com/sinamonnn2/status/1723848820579033302
Sun Nov 12 23:42:28 +0000 2023,1.72384876593566E+018,@mediaindonesia Pak anies tidak takut di mengkritik tindakan kedzaliman,0,0,0,0,in,1.72325021553958E+018,1.72331464789656E+018,argapratama113,https://twitter.com/argapratama113/status/1723848765935661502
Sun Nov 12 23:42:10 +0000 2023,1.72384869221682E+018,"@Hasbil_Lbs Gimic dinasti politik cuma skenario dr kandang kebo,pada akhirnya yg jadi korban demokrat dan pak mahfud.Surya paloh,Gibran sebagai umpan untuk mengagalkan suara perubahan yg di gagas demokrat mengandeng anies.NB krn PDIP sadar kekuatan demokrat di 2009.",0,0,0,0,in,2548497354,1.72363662701963E+018,10c61453c0f6439,https://twitter.com/10c61453c0f6439/status/1723848692216824075
Sun Nov 12 23:42:01 +0000 2023,1.72384865296627E+018,@mas_veel Kemarin2x foto ini sering keluar...skg kok mendadak hilang ? Ada apa..yq dg Solihin ? https://t.co/wB1nrg4tG1,1,0,0,0,in,1.21898843951469E+018,1.72382219259161E+018,tukangaduayam,https://twitter.com/tukangaduayam/status/1723848652966277431
Sun Nov 12 23:41:54 +0000 2023,1.72384862598459E+018,Indikator Politik Indonesia merilis simulasi head to head Capres Prabowo-Gibran vs Anies Cak Imin. Adapun responden survei adalah warga negara Indonesia yang telah berusia 17 tahun atau sudah menikah. https://t.co/fDW9VUixXP,0,0,0,0,in,1.6007794685448E+018,1.72384862598459E+018,terasjakartaid,https://twitter.com/terasjakartaid/status/1723848625984598146
Sun Nov 12 23:41:30 +0000 2023,1.72384852283824E+018,@PDemokrat mari kita bersama pak anies melawan bangsa israel demi kemerdekaan palestina,0,0,0,0,in,1.70205760260222E+018,1.72362827834132E+018,gilangmundi,https://twitter.com/gilangmundi/status/1723848522838249940
Sun Nov 12 23:41:28 +0000 2023,1.72384851479358E+018,@mediaindonesia Pak Anies sebagai pemimpin ummat bisa memainkan peran kunci dalam memastikan keadilan dan netralitas selama pemilu.,0,0,0,0,in,8.79851800802713E+017,1.72331464789656E+018,heualing,https://twitter.com/heualing/status/1723848514793587089
Sun Nov 12 23:41:18 +0000 2023,1.72384847273308E+018,@pitikwalik8080 @PartaiSocmed Kwkkwwk bener mau anies atau prabowo yang penting ganjar dan pdip tenggelam,0,0,0,0,in,1.58110829432396E+018,1.72369271296745E+018,sambolado88,https://twitter.com/sambolado88/status/1723848472733086180
Sun Nov 12 23:40:55 +0000 2023,1.72384837702742E+018,"@SastroMedia Sori , saya bukan pendukung Prabowo. Bukan pendukung Anies. Bukan pendukung Ganjar.  Jadi ga perlu menjilat mereka ber 3.  Cuma saya lebih cerdas dari pendukung Ganjar yang rata2 TOLOL sehingga gampang dibodohi tim buzzers kokoh pembina.  Saya tetap pendukung Jokowi.",0,0,0,0,in,42142634,1.72365544733984E+018,HakimGarisLurus,https://twitter.com/HakimGarisLurus/status/1723848377027424361
Sun Nov 12 23:40:54 +0000 2023,1.72384837418763E+018,@mediaindonesia Beliay selalu berjuang untuk menegakkan keadian pak anies,0,0,0,0,in,1.72325315033613E+018,1.72331464789656E+018,Ardiangga_GH,https://twitter.com/Ardiangga_GH/status/1723848374187634952
Sun Nov 12 23:40:53 +0000 2023,1.72384837126863E+018,"@Hasbil_Lbs Sorry bang.. gw dukung anies. Tp gw dukung krn kewarasan otak gw. Dan abang dukung prabowo krn kewarasan otak abang. Nah menurut otak gw, lo punya cawapres dipaksain dgn melanggar konstitusi. Nah klo menurut otak abang gmna? Gw nanya itu aja dlu gak usah melebar jauh..",0,0,0,2,in,1160335898,1.72371537019507E+018,Riadalfahmi,https://twitter.com/Riadalfahmi/status/1723848371268636981
Sun Nov 12 23:40:36 +0000 2023,1.72384830027173E+018,"@mediocrickey intinya asal bukan Anies""? padahal Anies salah satu pandawa limanya Jokowi-JK tahun 2014  wkwk""",0,2,0,3,in,481775958,1.72384621035487E+018,ashimkhair,https://twitter.com/ashimkhair/status/1723848300271734792
Sun Nov 12 23:40:27 +0000 2023,1.72384826225865E+018,"@Geyelicius 1. Anies = mantan rektor Univ Paramadina (didirikan cak Nurcholis Majid), anaknya sekolah di SD Lazuardi  2. Ganjar = tau sendiri 3. Prabowo = tau sendiri. Kalian akan dipmpin oleh seorang yg seperti kalian, karena penguasa adalah cerminan rakyatnya",0,0,1,0,in,1.31342653402837E+018,1.72382931160054E+018,datut_t,https://twitter.com/datut_t/status/1723848262258659350
Sun Nov 12 23:40:20 +0000 2023,1.72384822993716E+018,Masya Allah Pak Anies. https://t.co/YUTBLd01Ch,0,0,0,0,in,8.75489444760928E+017,1.72384822993716E+018,Bhuz11,https://twitter.com/Bhuz11/status/1723848229937168694
Sun Nov 12 23:40:04 +0000 2023,1.72384816328128E+018,@hansssolo @officialMKRI Ada bala-bala gak? Bosen jualannya cireng melulu....ðŸ¤£,0,0,0,1,in,1.21898843951469E+018,1.72383290729345E+018,tukangaduayam,https://twitter.com/tukangaduayam/status/1723848163281285627
Sun Nov 12 23:39:41 +0000 2023,1.72384806908579E+018,@mediaindonesia Pak anies terbukti sebagai pemimpin yang berkomitmen,0,0,0,0,in,1.72325365754911E+018,1.72331464789656E+018,dearlyparkmiyoo,https://twitter.com/dearlyparkmiyoo/status/1723848069085794569
Sun Nov 12 23:39:32 +0000 2023,1.72384802832537E+018,@mediaindonesia Kehebatan teoritis Pak Anies diimplementasikan dalam mendukung aparat negara yang netral dan tidak terlibat politik praktis.,0,0,0,0,in,8.92166822773927E+017,1.72331464789656E+018,babyoorange,https://twitter.com/babyoorange/status/1723848028325376283
Sun Nov 12 23:39:08 +0000 2023,1.7238479270623E+018,@Malika6027 Orang sunda selalu berfikiran Akal sehat..Hidup Pak Anies ðŸ‘ðŸ‘,0,0,0,1,in,1.6077537368391E+018,1.7235329532619E+018,sukardi_abdul,https://twitter.com/sukardi_abdul/status/1723847927062303070
